Lagim,"Takot,pagkatakot,",Kahadlok,Kabutbuteng,Ang lagim ng ng gabi,Kahadlok sang gab e.,Kabutbuteng ti rabii
Lagkit,"Malagkit,malapot",Mapilit,Napigket,Nanlalagkit ang aking balat,Mapilit ya akon panit.,Agpipigket dagitot kudil ko
Laglag,Mahulog,Mahulog,regreg,Nalaglag ang wallet ko,Mahulog ya pitaka ko.,Naregreg diay pitakak
Lagnat,"Nilalagnat,mataas ang temperatu ng katawan",Ihalanat,Gurigor,May lagnat si ate,Na ihalanat si ate.,Adda gurigor ni manang
Lago,"Paglago ng negosyo,palaki,umunlad",Pagdako,Idakdakkel,Lumalago ang kanyang tindahan,Pagdako sang iya tyangge.,Dumakdakkil diay garita na
Lagok,"Paginom,saidin",Tunlon,Tilmonen,Isang lagok na lang ubos ko na,Tunlon ko nalang ubos kona.,Maysa nga tilmon langinin naibus kon
Lagot,nangangahulugang naputol,Utdon,Puted,Nalagot na ang kanyang hininga,Na utdon na ka paginhawa.,Naputed diay pinagangis nan
Lagpak,"Mahulog,bumagsak",Maghulog,tinnag,Lumagpak sa hagdan,Maghulog sa hagdan.,Natinnag diay agdan
Lagpas,"Lumampas,lampas,sumubra",Labawan,Labsan,Lagpas na ang bahay namin,Labawan na ya balay namun.,Nalabsan diay balay min
Lahat,"Buo,lahat,ganap",Tanan,Amin,Lahat ng kasalanan ko ay nag laho.,Tanan nga sala ko nahanaw.,Amin nga basol ko   ki naawan
Lahi,Lipi.angkan,Lahi,Puli,Ang lahi namin ay magaganda,Ang lahinamun mga gwapa.,Ti puli mi ki napipintas
Lahok,"Paghalo,pagsali sa paligsahan",Manog-intra,Sali,Ako ay nilahok sa kantahan,Manog intra ko sa kantahan.,Nakisali ak ti kinnansiyonan
Lait,"Umalipusta,manghamak,mang insulto",Managtamay,Uyaw,Nilalait ako ng mga tao,Managtamay ko sang mga tao.,Uy-uyawin dak  dagiti tattao
Lakad,maglakad o lumakad.,Lakat,Magna,Gusto kung mag lakad,Gusto ko maglakat.,Kayat ko magna
Lakas,"Lakas pwersa,kapangyarihan",Kabaskog,Pigsa,Ang lakas ng kanyang paningin,Kabaskog sang iya panan awan.,Nagpigsa kita na diay mata na
Laki,"Laki,kalakhan",Kadakuon,Kadakkel,Ang laki ng tiyan,Kadakuon sang busong.,Nagdakkel ti tiyan na
Lakip,"Ipaloob,ilakip,magsama,,isama",Nagaunod,Surot,Paki lakip ang sulat ko,Nagaunod sang sulat ko.,Paki pasurot  man ti surat ko
Lako,"Magtinda,magbili",Ibaligya,lako,Naglako ako ng kakanin,Nag baligya ko sang kankanin.,Naglako ak iti kankanen
Laksa,Sampung libo,Pulo kalibo,Sangapulo nga ribo,Kahit ilang laksa pa yan,Biskan pulo kalibo pana.,Uray mano nga sangapulo nga ribo pay ata
Laktaw,"Lumundag,ligtaan,lumakdaw.lakdawan",Maglaktod,Akbang,Laktawan mo ang isa,Maglaktod ka isa.,Akbangam ti maysa
Lala,"Bigat,kasamaan,,lumala,lumubha",Lala,Kumaro,Lala pa ang ulan,Lala ya ulan.,Kumaro pay ti tudo
Lalaki,kuna-unahang tao na nilalang ng diyos.,Lalaki,Lalaki,Lalaki ang gusto niya,Lalaki ya gusto nya.,Lalaki iti kayat na
Lalamunan,Esupagus,Tutunlan,Karabukob,Masakit ang lalamunan niya,Sakit ya tutunlan nya.,Nasakit diay karabukob na
Lalang,"Lumikha,likhain",Tinuga,Naparsua,Lalang tayo diyos,Tinuga ta sang Ginoo.,Pinarsua tayo ni apo
Lalim,Lalim o malalim.,Kadalumon,Adalem,Malalim ang tubig sa dagat,Kadalumon sang tubig sa dagat.,Adalim iti danom ti baybay
Lalo,"Mas,grabe",Lalo,karo,Mas lalo pa kitang minahahal,Mas lalo taka ginapalangga.,Nakarkaro pay nga inayat ka
Laman,"Laman,lawak, kapasidad",Kaundan,Karga,May laman yan sa loob,May kaundan na sa sulod.,Adda karga na ata diay unig
Lamok,isang uri ng insekto.,Lamok,Lamok,Maraming lamok kung gabi,Masa mo harina.,Ado ti lamok iti rabii
Lampa,"Mahina,",Maluya,Nakapsot,Lampa    ang anak ko,Damo lamok kung gab e.,Nakapsot diay anak ko
Lampas,"Sobra,lampas",Sobra,Labsan,Lampas ang paaralan,Sobra ang iskwelahan.,Nalabsan tayo diay eskwelaanin
Lampin,"Dayaper,gamit ng isang sanggol",Lampin,Lampin,Ang lampin ng bata ay naiwan,Ya lampin ka bata nabilin.,Diay lampin ti ubing ki nabati da
Lapot,"Malagkit,malapot",Lapot,Lapot,Ang lapot ng kankanin.,Ka lapot sang kankanin.,Nagpigkit diaay kankanin
Lason,"Lambot, yumi.",Hilo,Samal,Uminom ako ng lason.,Nag inum ko sang hilo.,Umminomak iti lason
Lata,Bagay na naiiwan sa ilalim ng likido.,Lata,Lata,May lata akong nakita,May lata ko nakit an.,Adda lata nga nakitak
Lupaypay,"Matamlay, mahina, walang sigla.",Hapo,Bannog,Lupaypay ako ngayon,Gina hapo ako sybong.,Agkakapsotak tatta
Lupi,"Tiklupin,itiklok",Tupi,Kulpi,Ilupi mo na ang mga  damit mo,Itupi ya mga bayo.,Kipinim dagita badom
Lupig,MADAIG paglalaban,Sakupon,Parmeken,Nalupig ang mga kalaban,Sakupon ya mga kaaway.,Naabak dagiti kalaban
Luray,Luray-luray.,Pusaon,Tumeken,Luray -luray ang kanyang damit,Pusaon ya iya bayo.,Pisang-pisang diay bado na
Lusaw,"Lusaw, tunaw, matubig.",Tunaw,Runaw,Nalusaw ang kulay.,Na tunaw  ya kulay.,Natunaw diay kulay na
Lusawin,"Lusaw,patubigin",Tunawon,Runawen,Lusawin mo ang kandila,Tunawon mo ya kandila.,Tunawem ata kandila
Maaari,"Manyayari, posible , pwede.",Sarang,Mabalin,Maaari na kayong lumikas,Sarang na kamo maghalin.,Mabalin kayo umikkatin
Maaga,"Bago sumapit ang karaniwang sandali, nauna sa oras.",Timprano,Nasapa,Maaga pa gising na siya,timprano pa bugtaw na sya.,Nasapa pay nakariingin
Maagap,"Maaga, alisto, maliksi, handa.",Maabtik,Nadaras,Maagap niyang naipasa ang proyekto.,maabtik nya napasa ya hilimuon.,Dinaras na mga impasa adiay proyekto
Maasim,Lasa ng suka o ng ibang pangkain na maasim.,aslum,Naalsem,Maasim ang bungang sampalok.,aslum ya bunga ka sambag.,Naalsem diay bunga iti salamagi
Maawain,Mahabagin.,maluluy-on,Mannangaasi,Siya ay maawain sa lahat.,maluluy-on sya sa tanan.,Mannangaasi isuna siasinno man
Mababa,Kalagayang mababa.,manubo,Nababa,Mababa ang pagtingin niya.,manubo ya paglantaw nya.,Nababa iti pinagkita na
Mabagal,Makupad,hinhin,Nainnayad,Mabagal ang usad ng trapiko.,Hinhin ya dalagan ka trapik.,Nainnayad iti pagna iti trapik
Mabagsik,Malupit.,Baskug,Nauyong,Mabagsik at malakas ang ating kaaway.,Baskog kag kusog ya atun kaaway.,Nauyong kin napigsa iti kalaban tayo
Mabaho,Masamang amoy.,kabaho,Nabangsit,Mabaho ang basura sa labas.,Kabaho sang basura sa gwa.,Nabangsit adiay  rugit iddiay arubayan
Mabait,"May magandang kalooban, mabuting tao.",mabuot,Nasingpet ,Mabait siya sa akin.,Mabuot sya sa akon.,Nasingpet suna kaniak
Mabango,"Siksik , masinsin.",hamot,Nabanglo,Mabango at malinis ang aking damit.,hamot kag malimpyo ang akon bayo.,Nabanglo kin nalinis atoy badok
Mabigat,"Malaki ang timbang, mahirap gawin.",bug-at,Nadagsen,Mabigat ang aking dalahin.,Bug-at ang akon ginadala.,Nadagsen atoy awit ko
Mabigla,Mawalan ng wastong pasya o magulat.,makibot,Makigtot,Mabigla siya sa maririnig niya.,makibot sya sa mabatian nya.,Baka makigtot suna diay mangngigan na
Mabini,"Mahinhin, malumanay.",mahinay,Nahinhin,Mabini ang aming dalaga,Mahinay ya amun dalaga.,Naghinhin atoy balasang mi
Madalang,"Hindi masinsin, ilan o bihira.",talagsa,Manmano,Madalang lamang siyang magpakita.,Talagsa lang sya magpakita.,Manmano lang nga agparang
Maganda,"Kaakit-akit,",manami,napintas,Maganda ang tanawin sa labas.,Manami ya talan-awun sa gwa.,Napintas iti makita ti aglawlaw
Mangha,"Gulat, taka, bigla.",kibot,Nakigtot,Ako ay namangha sa aking nakita.,Ako Nakibot sang akon nakit-an.,Nakigtotak iddiay nakitak
Mangmang,"Tanga, hangal, walang alam.",mango,Bubo,Walang mangmang na tao.,Wala sang mango nga tao.,Awan bubo nga pinarsua
Manhid,"Pangangalay, pangingimay, pamimitig, pulikat.",na unay,Pipikil,Namamanhid ang mga balikat ko,Na unay ya abaga ko.,Agpipikil dagitoy abaga ko
Mapait,"Masaklap, kalunos lunos.",kalain,Napait,Mapait ang lasa ng ulam.,Kalain ya lasa ka sud-an.,Napait adiay raman iti  sidain
Marahan,"Mabagal, makupad.",mahinay,Nainayad,Marahan niyang binuksan ang pinto,Mahinay nya gin abrehan ya pirtahan.,Ininnayad na nga nilukatan diay ruwangan
Maralita,"Salat, kapos, kulang, dukha, mahirap, dahop.",imul,Pobre,Maralita ang karamihan,Imul ya kadamuan.,Pobre iti kaaduan
Marumi,"Makalat, hindi malinis.",higko,Narugit,Marumi ang aking pantalon.,Higko ya akon pantalon.,Narugit iti pantalon ko
Marungis,"Marumi, madungis, marusing.",higko,Narugit,Marungis ang kanyang damit,higko ang iya bayo.,Narugit adiay bado na
Marupok,"Mahina, gapok, bulok.",gabok,Narukop,Marukop ang tali,gabok ya higot.,Narukop adiay galot
Masakit,"Maantak, makirot, mahapdi.",masakit,Nasakit,Masakit ang aking tyan.,Masakit ya akon tyan.,Nasakit iti tiyan ko
Masalita,"Madaldal, tsismosa, mabunganga.",tsismusa,Nadaldal,Madaldal ang aming alaga,Tsismusa ya amon alaga.,Nadaldal toy tarakin mi
Masama,Hindi mabuti.,malain,Madmadi,Masama ang aking pakiramdam.,malain ya akon pamatyagan.,Madmadi atoy marikriknak
Masiba,"Matakaw, gahaman, dayukdok.",palakaun,Narawot,Masiba ang aming alaga.,Palakaun ya amon alaga.,Narawot adiay tarakin mi
Masinop,"Matipid, mapagsimpan.",matipid,Nasinop,Masinop siyang bata.,Matipid sya nga bata.,Nasinop isuna nga ubing
Maskara,"Piring, antipas, takip sa mukha.",maskara,Mascara,May naiwang maskara,May nabilin nga maskara.,Adda nabati nga maskara
Matabang,"Walang lasa, kulang ang alat.",malas-ay,Natamnay,Matabang ang lasa ng kanyang lutuin.,Malay-ay ya lasa ka amon lutuon.,Natamnay iti raman adiay niluto na
Matagal,"Mahabang panahon, malaon na.",dugay,Nabayag,Matagal na kitang gusto.,Dugay tanaka gusto.,Nabayag nga kayat kan
Matahimik,"Mapayapa, walang ingay.",hipos,Naulimik,Gusto ko sa matahimik na lugar.,gusto ko sa hipos nga lugar.,Kayat ko iti naulimik nga lugar
Matalas,"Matalim, di mapurol.",matalum,Natadem,Matalas ang aking pandinig.,Matalum ya akon pamatian.,Natadem iti pinagdingngeg ko
Matalino,"Marunong, madaling matuto.",maalam,Nalaing,Matalino ako sa klase.,Maalam ko sa klase.,Nalaing iti kaklasek
Matamis,"Asukal, repinado.",matam-is,Nasam-it,Matamis ang lasa ng asukal.,Matam-is ya lasa sang kalamay.,Nasam-it iti raman iti asukar
Matamlay,Walang gana at tila may sakit.,maluya,Malmalday,Matamlay ang aking katawan.,Maluya ya akon lawas.,Malmalday iti bagbagik
Matapang,"Walang takot, malakas ang luob at buo ang luob.",isug,Naungit,Matapang ang aking ina.,Isug ya akon nanay.,Naungit ni inang ko
Matatag,"Matibay , hindi matinag.",mapag-un,Natibker,Matatag ang pader na yan,Mapag-un ya pader nga na.,Natibker ata  nga pader
Matayog,"Mataas, napakailanlang.",mataas,Nangato,Matayog ang aking pangarap.,Mataas ya akon handum.,Nangato iti arapaap ko
Matibay,Hindi nasisira agad.,mapag-un,Nalagda,Matibay ang aming bahay.,Mapag-un ya akon balay.,Nalagda atoy balay mi
Matigas,Hindi malambot at mahirap sirain.,matig-a,Natangken,Matigas ang karne na ulam namin.,Matig-a ya karne sang sud-an namun.,Natangken adiay karne nga sida mi
Matindi,"Mariin , malakas, mabigat.",pirti,Nakaro,Matindi magalit  si inay.,Pirti mangakig si nanay.,Nakaro nga agungit ni inang ko
Matino,"Mabuti , wasto, maarimunan.",maayo,Nasayaat,Matino ang kanyang pag-iisip.,Maayo ang iya paghuna-huna.,Nasayaat iti panunot na
Matupok,Masunog.,nasunog,Mapuoran,Matupok na ang bahay nila,Nasunog na balay nanda.,Mapuoran sdiay balay dan
Matuwa,"Magalak, malugod, masiyahan.",malipay,Maragsakan,Matuwa ka dahil nakatapus na siya,Malipay ka kay nakatapus na sya.,Maragsakan ka ta nakaturpos isunan
Matuwid,"Madiretso, matiyak.",matadlung,Nalintig,Matuwid ang aking pag-iisip.,Matadlung ya akon paghuna-huna.,Nalintig iti kapanunutan na
Maulit,"Makulit, madiwara.",maliwat,Maulit,Sana maulit muli.,Tani maliwat naman.,Sapay la kuma ta maulit manin
May,"Mayroon, nag aangkin, nagtataglay, nagkikimkim.",May,Adda,May ahas akong nakita.,May man-og ko nakit an.,Adda nakitak nga uleg
Mayabang,"Palalo, hambog.",hambog,Nalastog,Mayabang ang aking kaklase.,Hambog ya akon klasmet.,Nalastog adiay kaklasek
Mayaman,"Mariwasa, masalapi, makuwalta.",manggaranon,Nabaknang,Mayaman ang aking kaklase.,Manggaranon ya akon klasmet.,Nabaknang adiay kaklasek
Mithi,"Nasa, pita, pithaya.",handum,Arapaap,Ang mithi niya ay makatapus,Ang handum nya makatapos.,Ti arapaap na ki makaturpos
Molestiya,"Gambala, abala.",sabad,Isturbo,Minolestiya  niya ang mga bata,gin sabad nya ya mga bata.,Inisturbo na digidiay ubbing
Muhi,"Yamot, suklam.",naugot,Pungtot,Namuhi si tatay kay nanay,Naugot si tatay kay nanay.,Nagpungtot ni tatang kinni nanang
Mula,"Una, umpisa, pinanggalingan.",umpisa,Rugi,Mula noon  mahal  na kita.,Umpisa dati gusto tanaka.,Nangrugi pay idi ki kayat kan
Mulat,"Gising , dilat.",bugtaw,Agriing,Mamulat na tayo sa katutohanan.,Ma bugtaw nata sa kamatuoran.,Agriing tayo iti kapaysuwanan nan
Muli,"Minsan pa, ulitin.",liwat,Manin,Muli kitang mamahalin.,palanggaun taka liwat.,Ay-ayatin ka manin
Mundo,"Daigdig, sandaigdigan, sanlibutan.",kalibutan,Lubong,Ang laki ng mundo,Kadako sang kalibutan.,Nagdkkel iti lubong
Munti,"Maliit, katiting, karampot.",gamay,Bassit,Ang munting kabayo,Ang gamay nga kabayo.,Bassit nga kabayo
Muntik,"Malapit na , kamuntik na.",lapit na,Gistayan,Muntik na akong mamatay.,Lapit nako nakibot.,Gistayan nak nga nagipusayin
Mura,"Alipusta, lait, upasala.",barato,Nalaka,Ang mura ng mga bilihin,Barato ka baraklon.,Naglaka iti gagatangin
Nabihag,Pagkuha ng kalooban ng isang tao.,Naamyon,Naala,Nabihag siya.,Naamyon sya.,Naala isuna.
Nabitin,Hindi nakuntento.,Isol,Nakurangan,Nabitin sila sa kanta.,Na isol sanda sa kanta.,Nakurangan da diay kanta
Nabuhay,Pagkabuhay.,Nabuhi,Nabyag,"Nabuhay ang mga patay,",nabuhi ya mga patay.,Nabyag dagiti natay
Nagdaan,Nangangahulugang dumaan.,Nag-agi,Limmabas,Nagdaan ang mga panahon.,nag-agi ya mga inadlaw.,Limmabas  iti panawen
Naghanap,Nangangahulugang humanap.,Nangita,Nagbiruk,Naghanap siya ng iba.,Nangita sya sang lain.,Nagbiruk iti sabali
Naghati,Nangangahulugang hinati.,Magtunga,Aggudwa,Naghati ang grupo sa tatlo.,Magtunga ya grupo sa tatlo.,Nagudwa iti tallo nga grupo
Nakalulan,Nangangahulugang nakaskay.,Kargahon,Nakalugan,Nakalulan siya ng barko,Kargahon sya ka barko.,Nakalugan iti barko
Nakalulunas,Nakakagamot o nakapagpapagaling.,Makabulong,Makaagas,Nakakalunas ang mansanas,Makabulong ya mansanas.,Makaagas iti mansanas
Nakamumuhi,Nangangahulugang nakakainis.,Kaakig,Pungtot,Nakamumuhi ang mga balat ko,Kaakig ya akon panit.,Pagpupungtotak dagiti kudil ko
Nakapapagod,Nangangahulugang sobrang nakakapagod.,Makatalaka,Makabannog,Nakakapagod ang gumawa ng takdang-aralin.,Makatalaka ya maghimu ka urubrahon sang iskwelahan.,Makabannog iti agaramid iti takdang aralin
Nakararami,Ibig sbaihin nito ay karamihan.,Kadamoan,Kaaduan,Mas nakararami ang gustong pumunta,Mas kadamoan ya gusto maglakat.,Mas ad-ado iti kayat nga mapan
Nakasakay,Nangangahulugang sumakay na sasakyan.,Nakasakay,Nakalugan,Nakasakay kami sa isang magarang sasakyan.,Nakasakay ko sa nami nga salakyan.,Nakalugan kami iti naggarang lugan
Nakasalalay,Nangangahulugang nakadependi.,Nakadependi,Nakadependi,Nakasalalay sayo ang lahat.,Nakadependi sa imo ang tanan.,Nakadependi kanyam amin.
Nangako,Isang bagay na sinumpaan.,Nangako,Sapata,Nangako ako sa maykapal.,Nangako ko sa sambahanun.,Nagsapata ak kinni apo
Napabantog,Nangangahulugang naipaalam.,Napahibalo,Napabannuar,Napabantog ako sa aking ginawa,Napahibalo ko sa akon ginhimo.,Napabannuarak iddiay aramid ko
Napadala,Nangangahulugang naibigay na.,Napadala,Napaw-it,Napadala ko ang pera sa aking itay.,Napadala ko ya kwarta sa akon tatay.,Naypaw-it ko diay pera kinni tatangin
Napadali,Madalin.g paraan.,Napadali,Napapartak,Napadali ang paggawa ng bahay,Napadali ya paghimo ka balay.,Napapartak iti pinakaaramid na adiay balay
Napagaling,Kasingkahulugan ng napabuti .,Napaayo,Napaimbag,Napagaling ng manggagamot ang sakit ko,Napaayo ka manugbulong ya balatian ko.,Napaimbag iti mangngagas ti sakit ko
Napakaamo,Sobrang amo.,Magsagod,Naamo,Napakaamo ng kanyang mukha.,Magsagod sang iya itsura.,Nagamo adiay rupa na
Napakamura,Sobrang mura.,Barato,Naglaka,Napakamura ang tinda nilang isda,Barato ya baligya nanda nga isda.,Naglaka adiay lako da nga lames
Napakapalad,Sobrang swerte.,Mapalaron,Nagasat,Napakapalad ng kanyang kapatid.,Mapalaron ya iya utod.,Naggasat ni kabages na
Napakasal,Ibig sabihin nito ay naiskasal.,Kaslon,Pakasar,Napakasal ang mag kasintahan,Kaslon ya         magnubyahanay.,Nagpakasar dagidiay agin-innayat
Napakasama,Sobrang sama.,Malain,Dakes,Napakasama ng kanyang kapitbahay.,Malain ya iya kapaitbahay.,Nagdakesa diay karruba mi
Napakataas,Sobrang tapat. Taas.,Taas,Nagngato,Napakataas ng aking pangarap sa buhay.,Taas sya handum ko sa kabuhi.,Nagngato iti arapaap ko ti biyag
Napasama,Kasingkahulugan ng naisama.,Nalakip,Napasurot,Napasama siya sa bayan,Nalakip sya sa banwa.,Naypasurot adiay  ili
Napuno,Ibig sabihin nito ay wala ng paglalagyan.,Napuno,Napunno,Napuno na ang batya,Napuno na ya balde.,Napunno adiay batyan
Naputol,Nangangahulugang nabali o naihiwalay.,Nautod,Napugsat,Naputol ang tali sa itaas.,Nautod nya ya higot sa babaw.,Napugsat adiay galot na iddiay ngato
Napuwing,Napasukan ng maliit na bagay ang mata.,Napuling,Napuling,Napuwing ako ng polbo.,Napuling ko sang polbos.,Napulinganak iti pulbo
Naragdagan,Kapareha ng nadagdagan.,Nadugangan,Nanayunan,Naragdagan ang presyo ng bigas,Nadungangan ya presyo ka bugas.,Nanayunan manin ti presyo ti bagas
Naramay,Kasingkahulugan ng nadamay.,Nadalahig,Nairaman,Naramay kami sa mga bibigyan,Nadalahig kami sa mga gaan.,Nayraman kami dagitay ikkan da
Natapos,Nangangahulugang nawakasan.,Natapus,Nalpasan,Natapos na ang kanyang pagdurusa.,Natapus don ya iya pag-antos.,Nalpasan na dagiti rigat
Natarok,Nalaman o nabatid.,Nahangpon,Natarusan,Nataruk na niya ang ibig mong sabihin,Nahangpon don nya ang imo buot silingon.,Natarusan nan iti kayat mo nga ibaga
Natimo,Nangangahulugang naasam o nakuha.,Nabuol,Naala,Natimo niya.,Nabuol nya.,Naala na.
Natin,Pahuling anyo ng atin kasama ang dalawang nag-uusap.,Natun,Tayo,Ang bayan natin.,Ya banwa narun.,Pagilian tayo
Natinag,Nangangahulugang natakot.,Nahadlok,Napabutngan,Hindi siya natinag na sumali .,Wala sya nahadlok magsali.,Madi nabutngan nga simmali
Natipid,Nangangahulugang hindi naigasta lahat.,Naitago,Naigot,Natipid niya ang kanyang pera,Naitago nya ya iya kwarta.,Naigot na adiay pera na
Natira,Nangangahulugang naiwan.,Nabilin,Nabati,Isang piso ang natira sa kanayang pitaka.,Isa k piso ya nabilin sa iya pitaka.,Piso langinin iti nabati iddiay pitaka na
Natisod,Nangangahulugang nabangga.,Nabanggan,Naytibkol,Natisod siya sa bato,Nabanggan  nya ya bato.,Naytibkol isuna iddiay bato
Natupad,Nangangahulugang nangyari o natamo.,Natuman,Natungpal,Natupad na ang kanyang pangarap.,Natuman na ya iya handum.,Natungpal na adiay arapaap na
Natusok,Nangangahulugang nbutasan.,Natuslok,Natudok,Natusok siya ng karayom.,Natuslok sya sang dagum.,Natudok isuna iti dagom
Natuwa,Nangangahulugang nagayak.,Nalipay,Naragsakan,Natuwa ang mga bata.,Nalipay ya mga bata.,Naragsakan adiay ubing
Naudlot,Nangangahulugang natigil.,Nadulog,Nasardeng,Naudlot ang kasiyahan.,Nadulog ya kasadyahan.,Nasarding iti ragragsak
Naunawaan,Nangangahulugang naintindihan.,Naintindihan,Naawatan,Naunawaan ng guro ang kanyang dinadamdam.,Naintindihan ka maistra ya iya ginabatyag.,Naawatan adiay manursuro adiay marikrikna na
Nawala,Nangangahulugang naglaho.,Nadula,Napukaw,Nawala ang aso namin.,Nadula ya ido namun.,Napukaw adiay aso mi
Nawalis,NALINIS NA.,Nawalis,Nawalis,Nawalis niya ang dumi sa sahig.,Nawalis nya ya higko sa salog.,Nawalis na adiay rugit iti sahig
Negosyante,"Mangangalakal, komersiyante.",Negosyante,Negosyante,Isang negosyante ang aking ama.,Isa ka negosyante ya akon tatay.,Maysa nga negosyante ni tatang ko
Nilalang,Tumutukoy sa mga hayop o di kaya tao.,Tinuga,Naparsua,Isang nilalang ang nakita nila,Isa ka tinuga ya nakit-an nanda.,Maysa nga naparsua iti nakita da
Nilapitan,Nangangahulugang lumapit.,Ginpalapitan,Inasiggan,Nilapitan niya ang pulis.,Ginpalapitan nya ya pulis.,Inasiggan na adiay pulis
Nilay,"Muni, bulay, isip.",Paghuna,Panunot,Mag nilay ka muna,Paghuna ka anay.,Pagpanpanunotam man pay
Nilay-nilay,NAGMUMUNI-MUNI.,Paghuna-huna,Pagpanunot,Pagnilay-nilayan mong mabuti,Paghuna-huna ka maayo.,Pagpampanunotam nga nalaing
Nilikha,Nangangahulugang ginawa.,Tugakon,Agparsua,Nilikha tayo ng Panginoon ,Tugakon kita sang Ginoo.,Pinarsua tayo ni apo tayo
Nilugaw,Isang uri ng pagkain na walang sahog.,Nilugaw,Nilugaw,Nilugaw ang aming agahan,Nilugaw ya amon pamahaw.,Ti pammigat mi ket nilugaw
Ningas,Nangangahulugang maapoy.,Kalayo,Apoy,Ang ningas ng kalan,Ang kalayo sang kalan.,Ti apoy iti dalikan
Ninuno,Mga kauna-unahan.,Katigulangan,Nagtataengan,Ang mga negrito ay ating mga ninuno.,Ang mga negrito ang atun katigulangan.,Dagidiay negro ki isu iti nagtataengan mi
Nipa,Ginagamit sa paggawa ng bahay.,Nipa,Nipa,Ang bahay nila ay gawa sa nipa,Ya balay nanda ginhimu sa nipa.,Ti balay da ki  nipa
Nipis,Hindi makapal.,Nipis,Impis,Ang nipis ng kanyang kilay.,Kanipis sang iya kilay.,Nagingpis adiay kiday na
Nisnis,Tawag sa punas.,Punas,Pigad,Ayan ang nisnis sa tabi mo,Ara ya punas sa tupad mo.,Ata adiay pigad abay mo
Niyapos,Nangangahulugang niyakap.,Hakos,Arakup,Niyapos niya ang kanyang anak.,Gin hakos nya  ang iya bata.,Inarakop na adiay anak na
Nobela,"Kathambuhay, salaysa, kuwento, istorya.",Dungganon,Nangayed,Isang nobela ang Noli Me Tangere.,Isa ka dungganon ang Nole Me Tangere.,Maysa sa nganangayed iti noli me tangere
Nobya,KASINTAHAN O MINAMAHAL.,Nobya,Nobya,Ang ganda ng kanyang nobya.,Ka gwapa sang iya nobya.,Napintas adiay nobya na
Noo,Unang bahagi ng ulo.,Agtang,Moging,Malapad ang kanyang noo.,Kalapad sang iya agtang.,Nalawa adiay moging na
Nood,Tumitingin o nanonood..,Lantaw,Buya,Nood tayo ng palabas.,Lantaw ta sang palabas.,Agbuya tayo iti pabuya
Noon,"Nang panahong iyon, nang, pangnakaraan.",Dati,Idi,Iba ang noon sa ngayon.,Iba ya dati kag subong.,Habali idi kaysa tatta
Nuno,Mga sinauna.,Katigulangan,Natataengan,Ang nuno namin ay galing sa batanes,Ya katigulangan namun halin sa batanes.,Dagiti natataengan mi ki naggappo batanes
Ngabngab,Pagkain ng karne hanggang buto.,Usapon,Ngalngalen,Ngabngabin mong mabuti,Usapon mo mayo.,Ngalngalem nga nalaing
Ngadyi,Nangangahulugang pagdarasal.,Pangamuyo,Kararag,Magngadyi ka sa diyos,Pangamuyo ka sa ginoo.,Agkararag ka kinni apo
Ngakngak,Pag-iyak  ng malakas.,Hibi,Sangit,Tumigil ka na sa kangakngak mo diyan,Untati na ng hibi mo dira.,Agsarding ka nga agsangsangit ditan
